Winner,First Dragon,First Inhibitor,First Rift Herald,First Baron Nashor,First Tower,Barons,Dragons,Vision Score,Towers Taken,Time of CC Dealt,Kills,Assists,Deaths,Creep Score,Gold
False,False,False,True,True,False,1,1,140,3,52,9,20,30,619,40773
True,False,False,True,True,False,1,1,147,3,116,30,34,14,508,50859
False,True,False,False,False,False,0,1,70,1,39,11,19,22,338,29799
True,True,False,False,False,False,0,1,68,1,73,24,26,11,310,35424
True,False,True,True,True,False,2,3,206,11,142,31,74,30,569,65252
False,False,True,True,True,False,2,3,178,11,166,29,60,33,652,62935
True,False,True,True,True,True,1,2,99,9,104,40,45,25,585,53619
False,False,True,True,True,True,1,2,84,9,81,16,27,45,532,40691
False,False,False,False,False,False,0,2,112,1,52,33,30,29,857,59857
True,False,False,False,False,False,0,2,190,1,97,22,33,29,695,61599
False,True,False,True,False,True,0,3,174,4,88,23,35,28,448,43070
True,True,False,True,False,True,0,3,108,4,76,32,42,23,602,56398
False,False,False,False,False,False,0,0,75,1,105,28,43,30,560,44969
True,False,False,False,False,False,0,0,140,1,160,32,53,27,354,48470
True,False,True,True,True,True,1,2,87,10,87,37,42,13,431,45981
False,False,True,True,True,True,1,2,59,10,14,16,10,38,484,35312
False,False,False,False,False,False,0,0,60,0,56,10,19,26,279,26318
True,False,False,False,False,False,0,0,88,0,59,23,30,12,264,34287
False,True,False,True,False,True,0,1,87,5,85,33,33,30,554,49272
True,True,False,True,False,True,0,1,76,5,90,34,33,30,645,53530
False,True,False,False,False,True,0,1,92,3,77,7,13,21,513,32132
True,True,False,False,False,True,0,1,137,3,60,21,38,9,492,39285
True,True,True,True,True,True,1,5,228,11,109,32,51,29,677,60201
False,True,True,True,True,True,1,5,179,11,104,26,44,28,726,55242
False,False,False,False,False,False,0,1,148,2,79,23,33,36,397,41379
True,False,False,False,False,False,0,1,152,2,72,36,57,22,440,52549
True,True,False,False,False,True,0,2,67,3,63,13,21,3,262,25798
False,True,False,False,False,True,0,2,31,3,43,2,3,9,237,18008
False,False,False,True,False,False,0,0,59,1,28,2,4,12,229,18700
True,False,False,True,False,False,0,0,54,1,30,12,12,2,324,28828
False,True,False,True,False,True,1,2,145,5,138,36,47,36,441,54419
True,True,False,True,False,True,1,2,120,5,114,30,66,32,481,56546
True,False,True,True,True,False,1,2,125,9,106,29,47,28,366,45204
False,False,True,True,True,False,1,2,87,9,62,30,34,30,484,42907
False,False,False,False,False,False,0,0,105,0,59,18,32,27,525,40925
True,False,False,False,False,False,0,0,98,0,101,32,35,15,414,51514
True,False,True,False,False,True,0,0,59,9,40,31,38,9,277,37169
False,False,True,False,False,True,0,0,33,9,69,11,16,28,177,21785
True,True,True,True,False,True,0,2,84,10,34,16,27,6,329,35397
False,True,True,True,False,True,0,2,36,10,38,8,14,18,443,28893
False,False,False,False,False,False,1,0,137,1,52,13,29,21,551,45744
True,False,False,False,False,False,1,0,163,1,93,19,20,18,733,52719
True,True,False,True,False,True,0,3,91,8,105,32,45,27,575,58375
False,True,False,True,False,True,0,3,156,8,122,31,57,37,383,49738
True,True,True,True,True,True,1,2,88,10,58,18,24,13,379,38115
False,True,True,True,True,True,1,2,71,10,63,13,18,26,357,30581
True,False,True,False,True,True,1,3,133,10,93,29,36,19,406,45946
False,False,True,False,True,True,1,3,103,10,186,18,27,27,389,38142
True,False,False,False,False,False,1,2,268,7,162,33,75,39,738,69807
False,False,False,False,False,False,1,2,165,7,180,44,52,44,760,74508
True,True,True,True,True,True,1,3,77,10,55,23,35,15,471,41975
False,True,True,True,True,True,1,3,71,10,83,11,24,30,370,31342
True,True,True,True,True,True,1,3,103,9,88,30,44,10,424,43256
False,True,True,True,True,True,1,3,62,9,85,13,18,29,471,32788
True,False,True,False,True,False,1,2,200,8,102,36,52,32,445,53059
False,False,True,False,True,False,1,2,128,8,120,22,61,34,364,40720
True,True,True,True,True,False,1,3,92,9,70,37,45,18,575,53051
False,True,True,True,True,False,1,3,86,9,49,23,32,33,618,47772
False,False,False,False,False,False,0,0,119,0,71,8,10,28,422,34056
True,False,False,False,False,False,0,0,133,0,61,21,49,8,457,44915
True,False,True,True,False,True,0,1,128,10,104,17,38,15,432,41381
False,False,True,True,False,True,0,1,100,10,133,14,49,20,266,33373
False,False,False,False,False,False,0,0,1,0,5,0,0,1,11,3251
True,False,False,False,False,False,0,0,3,0,1,1,0,0,36,4173
True,True,True,True,True,True,1,2,84,10,90,12,31,14,480,36200
False,True,True,True,True,True,1,2,104,10,38,14,15,21,386,30859
False,True,False,True,False,False,0,2,89,0,56,12,13,21,379,29503
True,True,False,True,False,False,0,2,92,0,94,19,37,9,468,38256
False,False,False,True,True,False,1,0,149,2,52,11,23,15,512,40384
True,False,False,True,True,False,1,0,129,2,75,19,18,11,720,49455
True,True,False,False,False,True,0,1,58,3,42,19,18,5,256,27474
False,True,False,False,False,True,0,1,44,3,30,2,6,17,291,17424
True,False,False,True,False,True,0,2,121,4,72,26,39,6,366,39206
False,False,False,True,False,True,0,2,109,4,32,6,6,23,372,30234
True,False,True,True,True,True,2,0,109,10,69,30,36,15,621,54008
False,False,True,True,True,True,2,0,125,10,93,14,25,25,436,37893
False,False,False,False,False,False,0,0,90,2,50,14,10,18,440,30791
True,False,False,False,False,False,0,0,90,2,49,19,27,14,271,32609
True,True,True,True,False,True,0,3,144,11,93,27,48,12,417,44655
False,True,True,True,False,True,0,3,106,11,92,15,26,26,393,35553
True,True,True,True,True,True,1,4,196,10,79,24,22,16,805,53223
False,True,True,True,True,True,1,4,130,10,62,17,23,18,733,46422
True,True,True,True,True,True,1,2,101,10,97,16,45,16,527,40648
False,True,True,True,True,True,1,2,92,10,99,17,30,20,407,33809
False,True,False,False,False,False,0,1,96,1,55,6,14,18,355,29013
True,True,False,False,False,False,0,1,63,1,45,21,38,6,454,39537
True,False,True,False,True,False,1,3,134,7,72,18,33,8,460,42836
False,False,True,False,True,False,1,3,133,7,80,6,19,20,437,32710
False,True,False,True,False,False,0,1,151,5,90,25,47,32,518,54343
True,True,False,True,False,False,0,1,194,5,141,32,63,22,498,60248
True,False,True,True,True,True,2,1,172,9,97,31,72,22,440,56701
False,False,True,True,True,True,2,1,182,9,107,16,35,38,543,48545
False,True,False,True,True,False,1,1,83,2,69,21,33,26,296,35048
True,True,False,True,True,False,1,1,116,2,102,25,43,22,402,42427
False,False,False,False,False,False,0,0,58,0,18,16,16,22,521,37357
True,False,False,False,False,False,0,0,97,0,29,28,28,13,614,48575
False,False,False,False,False,False,0,3,117,3,69,14,19,27,463,41175
True,False,False,False,False,False,0,3,152,3,118,25,39,16,512,52059
False,False,False,True,False,True,0,1,115,3,90,9,27,30,412,35920
True,False,False,True,False,True,0,1,144,3,111,28,66,14,514,44750
False,True,False,True,True,False,1,2,108,4,61,18,31,25,417,42901
True,True,False,True,True,False,1,2,151,4,76,29,45,19,409,47902
False,False,False,True,False,False,0,0,85,1,57,24,35,32,435,36363
True,False,False,True,False,False,0,0,93,1,53,36,47,19,486,48380
False,False,False,True,False,False,0,2,49,3,80,28,39,29,462,41550
True,False,False,True,False,False,0,2,93,3,73,34,49,26,459,48036
False,False,False,False,False,False,0,1,43,0,37,4,5,20,309,18749
True,False,False,False,False,False,0,1,50,0,51,23,30,7,293,28612
False,False,False,False,False,False,0,0,53,0,90,16,19,24,420,30859
True,False,False,False,False,False,0,0,100,0,52,21,35,15,353,36391
True,True,True,True,True,True,1,3,126,8,68,24,31,11,443,46864
False,True,True,True,True,True,1,3,73,8,48,12,21,22,496,35621
True,True,False,True,False,True,0,3,60,3,43,20,20,10,466,34071
False,True,False,True,False,True,0,3,68,3,43,9,9,16,430,28444
True,False,True,True,True,True,1,1,95,8,33,25,68,16,430,42195
False,False,True,True,True,True,1,1,91,8,106,18,20,32,324,32982
True,True,True,True,False,True,0,2,74,7,44,24,16,5,489,33716
False,True,True,True,False,True,0,2,48,7,77,7,10,20,348,23494
False,False,False,False,False,False,0,0,96,1,78,11,28,19,238,27819
True,False,False,False,False,False,0,0,84,1,75,20,34,13,305,36185
True,True,True,False,True,True,1,2,159,9,94,24,53,20,416,47650
False,True,True,False,True,True,1,2,126,9,121,15,35,28,535,37977
True,True,True,False,True,False,1,2,158,9,130,36,87,25,373,52106
False,True,True,False,True,False,1,2,145,9,118,21,28,40,476,46083
False,False,False,False,False,False,0,0,1,0,7,0,0,0,11,3434
True,False,False,False,False,False,0,0,3,0,2,0,0,0,26,3681
True,True,True,False,True,True,1,3,90,7,43,20,32,12,398,39460
False,True,True,False,True,True,1,3,73,7,53,9,13,18,352,29508
False,False,False,False,False,False,0,0,24,0,7,4,2,12,242,15093
True,False,False,False,False,False,0,0,30,0,29,12,12,4,171,21687
False,True,False,False,False,False,0,1,106,1,73,14,25,24,372,33728
True,True,False,False,False,False,0,1,96,1,75,29,43,16,469,42949
True,True,True,True,True,True,1,4,166,10,74,27,18,13,485,51103
False,True,True,True,True,True,1,4,120,10,121,17,27,21,510,42231
True,False,True,True,True,True,1,3,93,10,99,28,59,14,586,50488
False,False,True,True,True,True,1,3,80,10,61,16,19,28,581,40582
False,False,False,False,False,False,0,0,92,2,62,14,21,20,330,30986
True,False,False,False,False,False,0,0,77,2,62,22,24,15,517,39696
False,False,False,True,False,False,0,0,187,4,80,20,31,34,468,49194
True,False,False,True,False,False,0,0,204,4,95,33,42,20,516,60893
True,False,False,True,False,True,1,2,123,9,75,25,29,22,654,55081
False,False,False,True,False,True,1,2,153,9,72,23,31,21,463,47555
False,False,False,False,True,True,1,0,166,4,91,31,48,30,532,56604
True,False,False,False,True,True,1,0,159,4,46,34,44,24,592,60782
False,False,False,False,False,False,0,0,149,2,82,17,21,32,407,39515
True,False,False,False,False,False,0,0,124,2,63,33,27,14,597,52645
True,True,True,True,False,True,0,3,73,11,55,16,21,7,383,35139
False,True,True,True,False,True,0,3,51,11,38,10,8,16,341,26900
False,True,False,True,False,True,0,1,117,4,79,19,27,32,417,39339
True,True,False,True,False,True,0,1,84,4,95,36,52,21,499,48430
False,True,False,True,False,True,0,3,95,1,53,24,33,30,347,40835
True,True,False,True,False,True,0,3,134,1,110,38,58,20,425,51218
False,False,False,False,False,True,0,0,81,2,57,18,22,30,487,36826
True,False,False,False,False,True,0,0,117,2,89,33,47,15,402,46317
True,True,True,True,True,False,1,1,131,11,89,20,26,8,426,39859
False,True,True,True,True,False,1,1,69,11,46,8,9,21,317,28891
False,False,False,False,False,False,0,1,89,2,45,10,13,22,407,34538
True,False,False,False,False,False,0,1,118,2,60,21,22,9,433,42935
False,False,False,False,False,False,0,0,91,3,74,9,19,19,311,29507
True,False,False,False,False,False,0,0,136,3,88,19,33,11,352,36227
True,False,True,False,True,False,2,2,139,9,60,16,43,9,675,46985
False,False,True,False,True,False,2,2,102,9,51,9,16,16,667,44355
False,True,False,True,False,True,0,2,132,2,85,14,25,23,528,46343
True,True,False,True,False,True,0,2,177,2,86,20,35,15,786,50528
True,True,True,False,True,True,1,5,148,9,42,26,29,16,756,56690
False,True,True,False,True,True,1,5,174,9,100,16,24,19,532,45511
True,True,False,False,False,True,0,1,64,3,51,17,18,3,255,26006
False,True,False,False,False,True,0,1,60,3,66,4,4,14,216,18783
True,True,False,False,False,True,0,1,54,2,43,15,19,4,306,25131
False,True,False,False,False,True,0,1,46,2,28,4,8,16,234,18901
True,True,True,False,True,True,1,2,111,10,105,26,30,20,403,42453
False,True,True,False,True,True,1,2,77,10,69,21,18,26,487,37609
True,True,True,True,False,True,0,2,91,7,65,18,33,7,318,31199
False,True,True,True,False,True,0,2,52,7,48,4,3,24,294,21612
True,True,True,False,True,False,1,2,177,10,81,23,59,12,514,46260
False,True,True,False,True,False,1,2,118,10,87,11,26,26,398,36068
False,True,True,True,True,True,1,2,242,10,107,27,66,30,496,59369
True,True,True,True,True,True,1,2,217,10,77,26,52,25,714,62402
False,False,False,True,False,False,0,0,51,2,13,4,2,13,503,26370
True,False,False,True,False,False,0,0,80,2,41,6,15,5,483,27024
True,True,True,False,False,True,0,4,178,9,40,24,39,22,570,50984
False,True,True,False,False,True,0,4,139,9,45,17,38,21,508,42278
False,False,False,False,False,True,0,2,163,3,79,28,38,32,457,48652
True,False,False,False,False,True,0,2,155,3,115,25,56,30,421,47706
True,True,True,True,True,True,1,2,108,9,63,27,36,14,367,41994
False,True,True,True,True,True,1,2,111,9,67,16,16,28,321,30980
False,False,False,False,False,False,0,0,75,2,46,17,26,41,459,35928
True,False,False,False,False,False,0,0,117,2,95,44,44,18,339,49525
True,False,True,True,True,True,1,4,134,8,81,29,45,24,704,62152
False,False,True,True,True,True,1,4,129,8,96,31,52,26,636,58605
True,True,False,True,False,True,0,2,56,5,54,19,17,7,353,29690
False,True,False,True,False,True,0,2,30,5,39,10,4,18,304,22510
True,True,True,True,True,True,1,3,128,7,51,27,28,10,548,47328
False,True,True,True,True,True,1,3,77,7,79,12,17,19,553,37258
True,False,True,True,False,True,0,2,73,6,56,7,12,13,405,27795
False,False,True,True,False,True,0,2,78,6,84,12,26,9,329,29858
False,True,False,True,False,True,0,3,177,5,111,38,45,29,529,57491
True,True,False,True,False,True,0,3,164,5,122,29,39,35,565,57123
False,True,False,True,False,True,0,1,94,2,66,11,9,24,365,30534
True,True,False,True,False,True,0,1,106,2,51,27,38,12,358,41146
True,True,True,False,False,True,0,1,75,5,66,21,39,9,235,31244
False,True,True,False,False,True,0,1,62,5,43,9,5,24,351,24743
False,False,False,False,False,False,0,0,45,0,58,5,14,26,285,22202
True,False,False,False,False,False,0,0,86,0,89,32,51,10,300,35466
False,True,False,False,False,False,1,2,117,4,85,17,14,24,680,49413
True,True,False,False,False,False,1,2,166,4,81,20,43,14,485,49657
False,False,False,False,False,False,0,0,77,0,49,12,15,24,421,28341
True,False,False,False,False,False,0,0,107,0,65,25,36,15,345,39899
True,False,True,True,False,True,0,0,28,5,23,6,8,0,224,19148
False,False,True,True,False,True,0,0,20,5,18,1,0,7,238,14212
False,True,False,False,False,False,0,1,98,1,58,13,22,20,573,39776
True,True,False,False,False,False,0,1,123,1,53,32,46,13,435,48285
True,True,True,False,True,False,1,3,143,9,79,22,40,10,429,46679
False,True,True,False,True,False,1,3,151,9,54,11,14,18,536,45376
True,True,True,True,False,True,0,2,87,9,56,23,38,6,321,35821
False,True,True,True,False,True,0,2,73,9,41,4,8,26,315,21984
True,True,True,True,True,True,3,7,265,11,85,24,39,19,807,71615
False,True,True,True,True,True,3,7,241,11,133,19,39,22,815,66469
False,False,False,False,True,False,1,0,147,3,86,14,19,28,616,42173
True,False,False,False,True,False,1,0,106,3,74,31,32,15,621,54674
True,False,True,False,True,True,2,1,203,9,99,22,54,21,514,50787
False,False,True,False,True,True,2,1,149,9,134,21,31,24,506,49225
True,False,True,False,False,True,0,0,151,7,66,22,38,13,500,46233
False,False,True,False,False,True,0,0,180,7,63,12,24,25,482,39837
True,True,True,True,True,False,1,3,101,11,44,28,27,13,422,43914
False,True,True,True,True,False,1,3,88,11,42,15,12,18,418,36597
False,True,False,False,False,False,0,2,75,0,46,16,25,20,723,44119
True,True,False,False,False,False,0,2,140,0,68,27,32,14,724,52565
True,False,True,True,False,True,0,0,31,7,20,19,19,3,305,26762
False,False,True,True,False,True,0,0,34,7,44,3,1,18,180,15101
False,False,False,True,False,False,0,1,130,1,83,18,36,26,317,36633
True,False,False,True,False,False,0,1,138,1,68,32,32,21,373,46601
True,True,False,True,False,True,0,2,65,3,24,8,10,1,275,24860
False,True,False,True,False,True,0,2,41,3,23,2,2,7,387,18043
True,True,False,True,False,True,0,3,78,2,47,14,20,7,301,29701
False,True,False,True,False,True,0,3,98,2,63,7,16,10,359,25116
False,True,False,False,False,False,0,1,75,0,52,4,12,13,403,23408
True,True,False,False,False,False,0,1,81,0,42,13,32,6,352,32320
False,False,False,True,False,False,0,0,114,3,52,15,30,17,325,32475
True,False,False,True,False,False,0,0,129,3,63,19,34,15,433,41246
False,True,True,True,True,True,1,4,196,5,100,26,53,29,525,53262
True,True,True,True,True,True,1,4,133,5,117,30,63,23,723,58619
True,True,False,True,True,True,3,3,260,11,207,27,46,32,879,72348
False,True,False,True,True,True,3,3,140,11,112,36,69,23,947,76300
True,True,True,True,True,True,1,2,122,9,60,28,48,18,483,51126
False,True,True,True,True,True,1,2,141,9,80,13,31,24,478,39072
False,False,False,False,False,False,0,0,144,1,56,14,27,24,458,36021
True,False,False,False,False,False,0,0,121,1,83,19,34,13,435,43348
True,False,True,True,False,True,0,0,55,6,50,19,30,4,247,26469
False,False,True,True,False,True,0,0,19,6,21,4,0,16,240,15880
True,False,True,False,True,True,1,2,119,9,57,18,31,14,331,38928
False,False,True,False,True,True,1,2,78,9,58,8,19,22,522,30294
False,False,True,True,False,True,0,1,147,5,74,17,33,28,418,41305
True,False,True,True,False,True,0,1,138,5,78,19,49,19,433,42954
True,False,False,True,False,False,0,1,72,3,21,11,18,4,309,26969
False,False,False,True,False,False,0,1,64,3,42,5,4,14,273,23052
True,False,True,False,True,True,1,2,173,8,110,36,65,20,504,56093
False,False,True,False,True,True,1,2,144,8,88,18,31,33,675,45661
True,True,True,True,True,True,1,4,136,11,57,26,28,9,671,51154
False,True,True,True,True,True,1,4,126,11,45,10,9,20,693,41743
True,False,True,True,True,True,1,3,153,11,56,26,31,8,443,45609
False,False,True,True,True,True,1,3,92,11,31,9,4,27,579,34933
True,True,True,True,True,True,1,2,102,7,67,21,32,13,403,43803
False,True,True,True,True,True,1,2,98,7,39,13,26,17,359,34959
True,True,True,False,True,True,2,3,122,11,61,24,35,11,608,48432
False,True,True,False,True,True,2,3,61,11,41,15,18,27,616,41229
True,False,True,False,True,True,2,3,155,11,89,22,40,13,507,51091
False,False,True,False,True,True,2,3,126,11,81,12,32,27,509,41656
False,False,False,False,False,False,0,0,50,0,62,6,8,10,220,19398
True,False,False,False,False,False,0,0,68,0,48,12,12,5,291,28658
True,True,True,True,False,True,0,3,81,6,32,7,17,8,508,31014
False,True,True,True,False,True,0,3,74,6,38,5,6,15,355,24787
False,False,False,False,False,False,0,0,59,0,42,3,5,16,326,22495
True,False,False,False,False,False,0,0,78,0,49,23,30,5,374,35624
True,False,True,False,True,True,1,3,141,7,114,22,68,16,422,48224
False,False,True,False,True,True,1,3,116,7,66,15,34,29,395,40472
True,True,False,True,True,True,1,4,149,9,116,29,38,24,757,58742
False,True,False,True,True,True,1,4,114,9,71,26,29,20,766,56476
True,True,True,False,False,True,0,2,52,8,33,24,13,3,421,34556
False,True,True,False,False,True,0,2,45,8,43,3,4,19,343,20129
False,False,False,False,False,False,0,0,2,0,2,1,0,0,38,4309
True,False,False,False,False,False,0,0,1,0,1,0,0,1,22,3741
